"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
0,29932261,"Talapia69",0,0,"(PG) Rajon Rondo,(SG) Victor Oladipo,(SF) Shawne Williams,(PF) Nerlens Noel,(C) Nikola Vucevic,(PF) Anthony Davis,(PG) Mario Chalmers,(SG) Kentavious Caldwell-Pope"
0,29933621,"p097138",0,0,"(PG) Mario Chalmers,(SG) Victor Oladipo,(SF) Shawne Williams,(PF) Markieff Morris,(C) Tyson Chandler,(PF) Kevin Love,(PG) Tony Wroten,(SG) Lance Stephenson"
0,29934154,"novice1",0,0,"(PG) Ty Lawson,(SG) Kentavious Caldwell-Pope,(SF) Wilson Chandler,(PF) Nerlens Noel,(C) Tyson Chandler,(SF) LeBron James,(PG) Rajon Rondo,(SF) Donatas Motiejunas"
0,29935054,"pianoclub",0,0,"(PG) Tony Wroten,(SG) Tyreke Evans,(SF) Kawhi Leonard,(PF) Nerlens Noel,(C) Andre Drummond,(PF) Tim Duncan,(SG) Victor Oladipo,(PG) Mario Chalmers"
0,29935057,"pianoclub",0,0,"(PG) Tony Wroten,(SG) Tyreke Evans,(SF) Kawhi Leonard,(PF) Nerlens Noel,(C) Chris Bosh,(PF) Kenneth Faried,(SG) Lance Stephenson,(PG) Mario Chalmers"
0,29937650,"LuckyPapa",0,0,"(PG) Mario Chalmers,(SG) Lance Stephenson,(SF) Mike Dunleavy,(PF) Nerlens Noel,(C) Kelly Olynyk,(PF) Kevin Love,(PG) Rajon Rondo,(PG) Brandon Jennings"
0,29940764,"ajcarter173",0,0,"(PG) Rajon Rondo,(SG) Victor Oladipo,(SF) Kawhi Leonard,(PF) Nerlens Noel,(C) Kelly Olynyk,(PF) Kevin Love,(SG) Danny Green,(PF) Channing Frye"
0,29942841,"CONDIA",0,0,"(PG) Mario Chalmers,(SG) Gerald Henderson,(SF) Shawne Williams,(PF) Kevin Love,(C) Nikola Vucevic,(SF) Kawhi Leonard,(PG) Damian Lillard,(PF) Taj Gibson"
0,29943657,"MLZ29",0,0,"(PG) Rajon Rondo,(SG) Victor Oladipo,(SF) Evan Turner,(PF) Ryan Anderson,(C) Al Jefferson,(SF) Jeff Green,(SG) Dion Waiters,(PG) Kyrie Irving"
0,29943658,"MLZ29",0,0,"(PG) Rajon Rondo,(SG) Victor Oladipo,(SF) Evan Turner,(PF) Ryan Anderson,(C) Al Jefferson,(SF) Jeff Green,(SG) Dion Waiters,(PG) Kyrie Irving"
