"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
18,26148825,"lebronsucksballz (1/25)",0,299.00,"(G) Kobe Bryant ,(SF) Shawne Williams ,(C) Roy Hibbert ,(UTIL) Taj Gibson ,(SG) Jimmy Butler ,(PG) Reggie Jackson ,(PF) Ed Davis ,(F) Anthony Davis "
18,26150650,"lebronsucksballz (2/25)",0,299.00,"(G) Kobe Bryant ,(SF) Shawne Williams ,(C) Roy Hibbert ,(UTIL) Taj Gibson ,(SG) Jimmy Butler ,(PG) Reggie Jackson ,(PF) Ed Davis ,(F) Anthony Davis "
20,26161737,"djc2122 (3/25)",0,298.75,"(C) Robin Lopez ,(F) Patrick Patterson ,(G) Isaiah Thomas ,(SG) Jimmy Butler ,(UTIL) Markieff Morris ,(PG) Kyrie Irving ,(PF) Anthony Davis ,(SF) Jabari Parker "
20,26164195,"wildcatz97 (1/25)",0,298.75,"(UTIL) Kobe Bryant ,(PF) Pau Gasol ,(SG) Gary Neal ,(SF) Shawne Williams ,(C) Roy Hibbert ,(G) Reggie Jackson ,(F) Markieff Morris ,(PG) John Wall "
20,26167238,"Pschorr (2/25)",0,298.75,"(F) Pau Gasol ,(G) Gary Neal ,(SF) Shawne Williams ,(PF) Kevin Love ,(C) Nikola Vucevic ,(SG) Jimmy Butler ,(PG) Reggie Jackson ,(UTIL) Brandon Knight "
23,26164046,"madcol123 (9/25)",0,298.50,"(SG) Kobe Bryant ,(UTIL) Paul Pierce ,(PF) Nene Hilario ,(C) Roy Hibbert ,(F) Jordan Hill ,(SF) Nicolas Batum ,(PG) Goran Dragic ,(G) Isaiah Thomas "
24,26163929,"madcol123 (7/25)",0,298.25,"(SG) Kobe Bryant ,(SF) Trevor Ariza ,(G) J.R. Smith ,(PF) Jordan Hill ,(F) Kevin Love ,(UTIL) Jimmy Butler ,(PG) Brandon Knight ,(C) Steven Adams "
25,26155140,"dolphin21 (1/25)",0,298.00,"(G) Kobe Bryant ,(PF) Pau Gasol ,(UTIL) Nene Hilario ,(F) Trevor Ariza ,(SF) Shawne Williams ,(C) Roy Hibbert ,(SG) Jimmy Butler ,(PG) Brandon Knight "
25,26164212,"wildcatz97 (2/25)",0,298.00,"(PF) Pau Gasol ,(G) Gary Neal ,(SF) Shawne Williams ,(C) Roy Hibbert ,(UTIL) Jeremy Lin ,(SG) James Harden ,(F) Markieff Morris ,(PG) Brandon Knight "
25,26166391,"Kevinccp (1/25)",0,298.00,"(UTIL) Kobe Bryant ,(SF) Shawne Williams ,(G) Gerald Henderson ,(F) Taj Gibson ,(SG) James Harden ,(C) Lavoy Allen ,(PG) Reggie Jackson ,(PF) Anthony Davis "
25,26166398,"Kevinccp (2/25)",0,298.00,"(UTIL) Kobe Bryant ,(SF) Shawne Williams ,(G) Gerald Henderson ,(F) Taj Gibson ,(SG) James Harden ,(C) Lavoy Allen ,(PG) Reggie Jackson ,(PF) Anthony Davis "
25,26168505,"Kenny-Stills (8/25)",0,298.00,"(G) Kobe Bryant ,(SF) Shawne Williams ,(C) Roy Hibbert ,(F) Taj Gibson ,(PG) Jeremy Lin ,(SG) Jimmy Butler ,(UTIL) Reggie Jackson ,(PF) Anthony Davis "
30,26154927,"jamprevatte8391 (2/25)",0,297.50,"(UTIL) Kobe Bryant ,(F) Luis Scola ,(SF) Trevor Ariza ,(PF) LaMarcus Aldridge ,(C) Omer Asik ,(PG) Isaiah Thomas ,(SG) Jimmy Butler ,(G) Reggie Jackson "
30,26160994,"playn4cash (1/25)",0,297.50,"(UTIL) Gary Neal ,(SF) Trevor Ariza ,(C) Dwight Howard ,(PG) Reggie Jackson ,(SG) Tyreke Evans ,(F) Marcus Morris ,(PF) Anthony Davis ,(G) Elfrid Payton "
32,26162887,"turdburglar (2/25)",0,297.25,"(UTIL) Kobe Bryant ,(PF) Pau Gasol ,(F) Nene Hilario ,(SF) Shawne Williams ,(C) Roy Hibbert ,(SG) Jimmy Butler ,(G) Reggie Jackson ,(PG) Brandon Knight "
33,26152329,"pdzfisher (1/25)",0,296.25,"(F) Chris Copeland ,(SF) Trevor Ariza ,(UTIL) Shawne Williams ,(C) Nikola Vucevic ,(SG) Jimmy Butler ,(PG) Brandon Knight ,(PF) Anthony Davis ,(G) Elfrid Payton "
33,26166349,"mmerritt39 (2/25)",0,296.25,"(SG) Kobe Bryant ,(F) Pau Gasol ,(SF) Trevor Ariza ,(C) Al Jefferson ,(G) Jeremy Lin ,(UTIL) Jimmy Butler ,(PG) Reggie Jackson ,(PF) Ed Davis "
35,26163962,"madcol123 (8/25)",0,296.00,"(SG) Kobe Bryant ,(SF) Trevor Ariza ,(G) J.R. Smith ,(F) LaMarcus Aldridge ,(PF) Jordan Hill ,(UTIL) Jimmy Butler ,(PG) Damian Lillard ,(C) Steven Adams "
35,26168409,"gooey911 (1/25)",0,296.00,"(UTIL) Pau Gasol ,(F) Amar'e Stoudemire ,(SG) Gary Neal ,(SF) LeBron James ,(C) Nikola Vucevic ,(G) Jimmy Butler ,(PF) Markieff Morris ,(PG) Elfrid Payton "
37,26154553,"thedude2112 (1/25)",0,295.75,"(G) Kobe Bryant ,(UTIL) Gary Neal ,(SF) Shawne Williams ,(C) Roy Hibbert ,(F) Jordan Hill ,(PF) Kevin Love ,(SG) DeMar DeRozan ,(PG) Reggie Jackson "
37,26155014,"thedude2112 (3/25)",0,295.75,"(G) Kobe Bryant ,(UTIL) Gary Neal ,(SF) Shawne Williams ,(C) Roy Hibbert ,(F) Jordan Hill ,(PF) Kevin Love ,(SG) DeMar DeRozan ,(PG) Reggie Jackson "
39,26146079,"MikeWazowski (1/25)",0,294.50,"(UTIL) Dwight Howard ,(SF) Shawne Williams ,(C) Nikola Vucevic ,(SG) Jimmy Butler ,(PG) Reggie Jackson ,(PF) Nikola Mirotic ,(F) Anthony Davis ,(G) Elfrid Payton "
39,26155142,"nprehemo (1/25)",0,294.50,"(UTIL) Kobe Bryant ,(SF) Trevor Ariza ,(PF) LaMarcus Aldridge ,(F) Taj Gibson ,(C) Lavoy Allen ,(SG) Jimmy Butler ,(G) Reggie Jackson ,(PG) Brandon Knight "
41,26149091,"loso2420 (1/25)",0,294.25,"(UTIL) Kobe Bryant ,(PF) Pau Gasol ,(F) Nene Hilario ,(SG) Gary Neal ,(SF) Trevor Ariza ,(C) Dwight Howard ,(PG) Jeremy Lin ,(G) Reggie Jackson "
41,26150523,"bosslike22 (1/25)",0,294.25,"(PF) Pau Gasol ,(SF) Trevor Ariza ,(C) Roy Hibbert ,(F) Ryan Anderson ,(PG) Goran Dragic ,(G) Isaiah Thomas ,(UTIL) Jimmy Butler ,(SG) Tyreke Evans "
41,26151841,"loso2420 (2/25)",0,294.25,"(UTIL) Kobe Bryant ,(PF) Pau Gasol ,(F) Nene Hilario ,(SG) Gary Neal ,(SF) Trevor Ariza ,(C) Dwight Howard ,(PG) Jeremy Lin ,(G) Reggie Jackson "
41,26167845,"Gator2291 (1/25)",0,294.25,"(G) Kobe Bryant ,(C) Chris Bosh ,(SG) Gerald Henderson ,(UTIL) Patrick Patterson ,(PF) Markieff Morris ,(F) Anthony Davis ,(PG) Elfrid Payton ,(SF) Jabari Parker "
45,26163484,"Kenny-Stills (2/25)",0,293.75,"(F) Nene Hilario ,(C) Chris Bosh ,(SF) Shawne Williams ,(UTIL) Jordan Hill ,(PF) Taj Gibson ,(G) James Harden ,(SG) Jimmy Butler ,(PG) Reggie Jackson "
45,26166811,"cannonjarrod19 (1/25)",0,293.75,"(PF) Pau Gasol ,(F) Wesley Johnson ,(SG) James Harden ,(C) Nikola Vucevic ,(UTIL) Jimmy Butler ,(PG) Reggie Jackson ,(G) Elfrid Payton ,(SF) Jabari Parker "
47,26159885,"TrunkzTomorrow88 (1/25)",0,293.50,"(SG) Gary Neal ,(F) Trevor Ariza ,(SF) Shawne Williams ,(UTIL) Kevin Love ,(C) Lavoy Allen ,(G) Reggie Jackson ,(PG) Brandon Knight ,(PF) Anthony Davis "
48,26147777,"UNCLE (2/25)",0,293.00,"(SG) Kobe Bryant ,(PF) Pau Gasol ,(G) Gary Neal ,(SF) Trevor Ariza ,(C) Al Jefferson ,(UTIL) DeMar DeRozan ,(PG) Reggie Jackson ,(F) Kostas Papanikolaou "
48,26158640,"ldoublee80 (1/25)",0,293.00,"(G) Kobe Bryant ,(C) Dwight Howard ,(SF) Shawne Williams ,(PF) Kevin Love ,(F) Patrick Patterson ,(SG) Jimmy Butler ,(PG) Reggie Jackson ,(UTIL) Kyrie Irving "
48,26159109,"ldoublee80 (3/25)",0,293.00,"(G) Kobe Bryant ,(C) Dwight Howard ,(SF) Shawne Williams ,(PF) Kevin Love ,(F) Patrick Patterson ,(SG) Jimmy Butler ,(PG) Reggie Jackson ,(UTIL) Kyrie Irving "
48,26163391,"GIANTS3 (1/25)",0,293.00,"(PF) Nene Hilario ,(SF) Trevor Ariza ,(UTIL) Shawne Williams ,(C) Nikola Vucevic ,(SG) Jimmy Butler ,(G) Reggie Jackson ,(F) Anthony Davis ,(PG) Elfrid Payton "
52,26163522,"Encroaching (1/25)",0,292.75,"(UTIL) Pau Gasol ,(F) Trevor Ariza ,(C) Roy Hibbert ,(SG) Wesley Matthews ,(PG) Donald Sloan ,(G) Isaiah Thomas ,(PF) Markieff Morris ,(SF) Tobias Harris "
53,26158900,"ViperGal (1/25)",0,292.50,"(UTIL) Kobe Bryant ,(F) Pau Gasol ,(PG) Aaron Brooks ,(C) Marcin Gortat ,(SG) Jimmy Butler ,(PF) Markieff Morris ,(G) Kyrie Irving ,(SF) Tobias Harris "
54,26145319,"Stren4fun (1/25)",0,292.25,"(SG) Gary Neal ,(SF) Shawne Williams ,(C) Marcin Gortat ,(UTIL) Nikola Vucevic ,(G) Jimmy Butler ,(PG) Reggie Jackson ,(F) Markieff Morris ,(PF) Anthony Davis "
54,26154239,"MotownMauler (1/25)",0,292.25,"(G) Kobe Bryant ,(PF) Pau Gasol ,(SF) Shawne Williams ,(UTIL) LaMarcus Aldridge ,(C) Nikola Vucevic ,(SG) Jimmy Butler ,(PG) Reggie Jackson ,(F) Marcus Morris "
54,26163202,"jrasi1 (3/25)",0,292.25,"(SG) Kobe Bryant ,(UTIL) Amar'e Stoudemire ,(F) Chris Copeland ,(C) Roy Hibbert ,(PF) Serge Ibaka ,(PG) Isaiah Thomas ,(G) Kyrie Irving ,(SF) Tobias Harris "
57,26149340,"pirates (1/25)",0,291.50,"(G) Garrett Temple ,(SF) Shawne Williams ,(C) Roy Hibbert ,(SG) DeMar DeRozan ,(UTIL) Jimmy Butler ,(PG) Reggie Jackson ,(F) Markieff Morris ,(PF) Anthony Davis "
58,26166541,"nymets86 (1/25)",0,290.25,"(SF) Shawne Williams ,(C) Roy Hibbert ,(UTIL) Kyle Lowry ,(F) Taj Gibson ,(G) James Harden ,(SG) Jimmy Butler ,(PG) Reggie Jackson ,(PF) Markieff Morris "
59,26164780,"BigBaby317 (1/25)",0,290.00,"(SG) Kobe Bryant ,(SF) Mike Dunleavy ,(F) Trevor Ariza ,(C) Roy Hibbert ,(UTIL) O.J. Mayo ,(PF) Kevin Love ,(G) Isaiah Thomas ,(PG) Reggie Jackson "
60,26160233,"stlouiekid05 (1/25)",0,289.25,"(G) Sebastian Telfair ,(SF) Shawne Williams ,(UTIL) Jeremy Lin ,(C) Nikola Vucevic ,(SG) Jimmy Butler ,(PG) Reggie Jackson ,(PF) Markieff Morris ,(F) Anthony Davis "
61,26148422,"smithbb (1/25)",0,289.00,"(C) Samuel Dalembert ,(F) Jordan Hill ,(G) Jimmy Butler ,(PG) Reggie Jackson ,(UTIL) Markieff Morris ,(SG) Eric Bledsoe ,(SF) Tobias Harris ,(PF) Anthony Davis "
61,26160183,"hpat14 (1/25)",0,289.00,"(PF) Pau Gasol ,(SF) P.J. Tucker ,(UTIL) Aaron Brooks ,(SG) James Harden ,(G) Reggie Jackson ,(F) Markieff Morris ,(PG) Brandon Knight ,(C) Steven Adams "
63,26153826,"godolphins300 (2/25)",0,288.75,"(SF) Paul Pierce ,(SG) Dwyane Wade ,(F) Trevor Ariza ,(C) Dwight Howard ,(PF) Jordan Hill ,(G) Jimmy Butler ,(PG) Brandon Knight ,(UTIL) Steven Adams "
63,26158216,"stewy1385 (1/25)",0,288.75,"(PF) Pau Gasol ,(C) Chris Bosh ,(F) Chris Copeland ,(G) Garrett Temple ,(UTIL) Roy Hibbert ,(SG) Jimmy Butler ,(SF) Tobias Harris ,(PG) Brandon Knight "
63,26165618,"ShipIt16 (6/25)",0,288.75,"(G) Kobe Bryant ,(UTIL) Chris Bosh ,(SF) Shawne Williams ,(SG) James Harden ,(C) Lavoy Allen ,(PF) Serge Ibaka ,(PG) Reggie Jackson ,(F) Donatas Motiejunas "
66,26161920,"novice1 (1/25)",0,288.50,"(G) Kobe Bryant ,(UTIL) Nene Hilario ,(PF) Carlos Boozer ,(C) Dwight Howard ,(SF) Shawne Williams ,(F) Kevin Love ,(SG) Jimmy Butler ,(PG) Reggie Jackson "
67,26166199,"chemtech (1/25)",0,288.25,"(F) Mike Dunleavy ,(SF) Trevor Ariza ,(UTIL) Jordan Hill ,(C) Robin Lopez ,(G) O.J. Mayo ,(SG) Jimmy Butler ,(PG) Brandon Knight ,(PF) Anthony Davis "
68,26155924,"Emac (1/25)",0,288.00,"(G) Kobe Bryant ,(C) Chris Bosh ,(SG) Gary Neal ,(SF) Shawne Williams ,(PG) Reggie Jackson ,(PF) Markieff Morris ,(UTIL) Donatas Motiejunas ,(F) Anthony Davis "
68,26165232,"cjd9153 (2/25)",0,288.00,"(PF) Pau Gasol ,(SF) Shawne Williams ,(C) Roy Hibbert ,(F) Taj Gibson ,(UTIL) Nikola Vucevic ,(SG) Jimmy Butler ,(G) Reggie Jackson ,(PG) Brandon Knight "
70,26160252,"birdman8432 (1/25)",0,287.75,"(F) Pau Gasol ,(G) Gary Neal ,(UTIL) Chris Copeland ,(SF) Trevor Ariza ,(PF) LaMarcus Aldridge ,(C) Nikola Vucevic ,(SG) Jimmy Butler ,(PG) Reggie Jackson "
71,26158699,"james2417 (2/25)",0,287.50,"(F) Shawne Williams ,(UTIL) Taj Gibson ,(PF) Kevin Love ,(C) Nikola Vucevic ,(G) Jimmy Butler ,(PG) Reggie Jackson ,(SG) Tyreke Evans ,(SF) Tobias Harris "
71,26159385,"Flip1724 (1/25)",0,287.50,"(PF) Nene Hilario ,(UTIL) Jordan Hill ,(PG) Donald Sloan ,(F) Serge Ibaka ,(C) Nikola Vucevic ,(SG) Jimmy Butler ,(G) Reggie Jackson ,(SF) Tobias Harris "
71,26167284,"SteveAvery (6/25)",0,287.50,"(UTIL) Kobe Bryant ,(SG) Gary Neal ,(PG) Sebastian Telfair ,(F) Shawne Williams ,(SF) Nicolas Batum ,(G) Damian Lillard ,(PF) Anthony Davis ,(C) Steven Adams "
74,26164630,"lebronsucksballz (9/25)",0,287.25,"(G) Aaron Brooks ,(SF) Shawne Williams ,(UTIL) Taj Gibson ,(F) Kevin Love ,(SG) James Harden ,(C) Nikola Vucevic ,(PG) Reggie Jackson ,(PF) Nikola Mirotic "
75,26157245,"gk723 (1/25)",0,286.75,"(UTIL) Dwight Howard ,(PF) Jordan Hill ,(F) Taj Gibson ,(G) Goran Dragic ,(C) Nikola Vucevic ,(SG) Jimmy Butler ,(PG) Reggie Jackson ,(SF) Jabari Parker "
76,26166463,"Enuff (1/25)",0,286.50,"(UTIL) Kobe Bryant ,(C) Roy Hibbert ,(SG) Gerald Green ,(F) Taj Gibson ,(G) Jimmy Butler ,(PG) Reggie Jackson ,(SF) Donatas Motiejunas ,(PF) Anthony Davis "
77,26162284,"revoDneB (1/25)",0,286.00,"(SG) Kobe Bryant ,(PF) Amar'e Stoudemire ,(SF) Trevor Ariza ,(C) Dwight Howard ,(UTIL) Marcin Gortat ,(F) Taj Gibson ,(G) Jimmy Butler ,(PG) Reggie Jackson "
77,26164850,"shelleyg52 (1/25)",0,286.00,"(SG) Gary Neal ,(SF) Shawne Williams ,(G) James Harden ,(PF) Markieff Morris ,(PG) John Wall ,(F) Anthony Davis ,(C) Alex Len ,(UTIL) Kostas Papanikolaou "
77,26166309,"KingJoffee (1/25)",0,286.00,"(SG) Gary Neal ,(SF) Shawne Williams ,(G) James Harden ,(PF) Markieff Morris ,(PG) John Wall ,(F) Anthony Davis ,(C) Alex Len ,(UTIL) Kostas Papanikolaou "
77,26168303,"clemsonace (1/25)",0,286.00,"(C) Chris Bosh ,(F) Trevor Ariza ,(SF) Shawne Williams ,(PF) Jordan Hill ,(UTIL) DeMar DeRozan ,(SG) Jimmy Butler ,(G) Reggie Jackson ,(PG) Brandon Knight "
81,26158203,"robertf105 (1/25)",0,285.75,"(UTIL) Kobe Bryant ,(SF) Paul Pierce ,(F) Pau Gasol ,(SG) Gary Neal ,(C) Dwight Howard ,(PG) Goran Dragic ,(G) DeMar DeRozan ,(PF) Marcus Morris "
81,26161847,"bloodyblue (1/25)",0,285.75,"(PF) Pau Gasol ,(F) Trevor Ariza ,(C) Roy Hibbert ,(UTIL) Lavoy Allen ,(SG) DeMar DeRozan ,(G) Jimmy Butler ,(SF) Tobias Harris ,(PG) Brandon Knight "
81,26165610,"stillmangreene (1/25)",0,285.75,"(G) Kobe Bryant ,(F) Ersan Ilyasova ,(C) Robin Lopez ,(SF) Nicolas Batum ,(PG) Goran Dragic ,(SG) Jimmy Butler ,(PF) Anthony Davis ,(UTIL) Kostas Papanikolaou "
84,26151547,"knuck2 (1/25)",0,285.50,"(C) Chris Kaman ,(SG) Gary Neal ,(SF) Shawne Williams ,(PF) Kevin Love ,(PG) Reggie Jackson ,(UTIL) Markieff Morris ,(G) Brandon Knight ,(F) Anthony Davis "
84,26158849,"jazzycat (1/25)",0,285.50,"(SF) Carmelo Anthony ,(F) Chris Copeland ,(C) Robin Lopez ,(SG) James Harden ,(PG) Goran Dragic ,(UTIL) Jimmy Butler ,(G) Reggie Jackson ,(PF) Marcus Morris "
84,26165238,"andyman1202 (4/25)",0,285.50,"(SG) Kobe Bryant ,(SF) Carmelo Anthony ,(UTIL) Garrett Temple ,(C) Roy Hibbert ,(PF) Serge Ibaka ,(G) Goran Dragic ,(PG) Reggie Jackson ,(F) Solomon Hill "
87,26148301,"vengven (1/25)",0,285.25,"(F) LaMarcus Aldridge ,(UTIL) Jordan Hill ,(C) Lavoy Allen ,(PF) Serge Ibaka ,(SG) DeMar DeRozan ,(G) Jimmy Butler ,(PG) Reggie Jackson ,(SF) Tobias Harris "
87,26163973,"Sneffels (1/25)",0,285.25,"(PF) Pau Gasol ,(SG) Gary Neal ,(SF) Trevor Ariza ,(C) Roy Hibbert ,(UTIL) Taj Gibson ,(G) Isaiah Thomas ,(F) Anthony Davis ,(PG) Shane Larkin "
89,26155410,"RalphHouzen (3/25)",0,284.75,"(SF) Paul Pierce ,(F) Pau Gasol ,(PF) Nene Hilario ,(C) Roy Hibbert ,(UTIL) Donald Sloan ,(SG) Jimmy Butler ,(G) Reggie Jackson ,(PG) Damian Lillard "
89,26164597,"mcydeez23 (1/25)",0,284.75,"(PF) Amar'e Stoudemire ,(UTIL) Chris Bosh ,(SF) Trevor Ariza ,(F) Shawne Williams ,(C) Nikola Vucevic ,(SG) Jimmy Butler ,(G) Reggie Jackson ,(PG) Brandon Knight "
91,26159843,"enzee190 (1/25)",0,284.50,"(G) Kobe Bryant ,(SF) Trevor Ariza ,(PF) Taj Gibson ,(SG) DeMar DeRozan ,(UTIL) Jimmy Butler ,(PG) Reggie Jackson ,(F) Markieff Morris ,(C) Jonas Valanciunas "
91,26167511,"shauncarter1 (1/25)",0,284.50,"(G) Kobe Bryant ,(SG) Gary Neal ,(SF) Shawne Williams ,(PF) LaMarcus Aldridge ,(UTIL) Taj Gibson ,(PG) Isaiah Thomas ,(F) Anthony Davis ,(C) Steven Adams "
93,26157000,"BleedORANGE (2/25)",0,284.25,"(SG) Kobe Bryant ,(UTIL) Amar'e Stoudemire ,(C) Dwight Howard ,(SF) Shawne Williams ,(F) Jordan Hill ,(PG) Jeremy Lin ,(PF) Markieff Morris ,(G) John Wall "
94,26151320,"Sincethelate80s (1/25)",0,283.75,"(F) Amar'e Stoudemire ,(SG) Gary Neal ,(SF) Trevor Ariza ,(UTIL) Dwight Howard ,(PF) Taj Gibson ,(C) Nikola Vucevic ,(G) Reggie Jackson ,(PG) Brandon Knight "
94,26158875,"22DaChest (1/25)",0,283.75,"(C) Dwight Howard ,(SF) Shawne Williams ,(SG) Gerald Henderson ,(F) Taj Gibson ,(PF) Kevin Love ,(G) James Harden ,(UTIL) Jimmy Butler ,(PG) Reggie Jackson "
94,26159329,"hokiejohn6 (8/25)",0,283.75,"(F) Nene Hilario ,(SF) Trevor Ariza ,(C) Roy Hibbert ,(PF) Jordan Hill ,(UTIL) Patrick Patterson ,(G) Damian Lillard ,(SG) Tyreke Evans ,(PG) Kyrie Irving "
94,26161114,"kernie40 (1/25)",0,283.75,"(C) Roy Hibbert ,(G) Jeremy Lin ,(SG) James Harden ,(SF) Nicolas Batum ,(PG) Reggie Jackson ,(PF) Markieff Morris ,(UTIL) Elfrid Payton ,(F) Jabari Parker "
94,26161537,"kernie40 (2/25)",0,283.75,"(C) Roy Hibbert ,(G) Jeremy Lin ,(SG) James Harden ,(SF) Nicolas Batum ,(PG) Reggie Jackson ,(PF) Markieff Morris ,(UTIL) Elfrid Payton ,(F) Jabari Parker "
99,26159166,"ShipIt16 (2/25)",0,283.25,"(PF) Pau Gasol ,(SF) Shawne Williams ,(C) Roy Hibbert ,(UTIL) Jordan Hill ,(F) Serge Ibaka ,(G) Goran Dragic ,(SG) DeMar DeRozan ,(PG) Reggie Jackson "
99,26159837,"lee316 (1/25)",0,283.25,"(F) Chris Copeland ,(SF) Trevor Ariza ,(PF) Jordan Hill ,(UTIL) O.J. Mayo ,(C) Nikola Vucevic ,(SG) Jimmy Butler ,(G) Reggie Jackson ,(PG) John Wall "
99,26160757,"loso2420 (3/25)",0,283.25,"(UTIL) Pau Gasol ,(F) Amar'e Stoudemire ,(SG) Gary Neal ,(SF) Trevor Ariza ,(C) Dwight Howard ,(PG) Jeremy Lin ,(PF) Kevin Love ,(G) Reggie Jackson "
99,26160759,"bellsays (1/25)",0,283.25,"(UTIL) Chris Bosh ,(F) Trevor Ariza ,(SG) Wesley Matthews ,(C) Lavoy Allen ,(PF) Serge Ibaka ,(PG) Jrue Holiday ,(G) Isaiah Thomas ,(SF) Jabari Parker "
103,26147344,"JayDime (1/25)",0,283.00,"(G) Gary Neal ,(UTIL) Trevor Ariza ,(SF) Shawne Williams ,(F) LaMarcus Aldridge ,(PF) Kevin Love ,(C) Nikola Vucevic ,(SG) Jimmy Butler ,(PG) Reggie Jackson "
103,26163694,"leaffan9 (1/25)",0,283.00,"(PF) Pau Gasol ,(SG) Gary Neal ,(SF) Shawne Williams ,(C) Roy Hibbert ,(PG) Kyle Lowry ,(UTIL) James Harden ,(F) Patrick Patterson ,(G) Brandon Knight "
