"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
15,26448580,"thedjdv8",0,270.00,"(PG) Stephen Curry,(SG) Courtney Lee,(SF) Harrison Barnes,(PF) Markieff Morris,(C) DeMarcus Cousins,(SF) Draymond Green,(PG) Trey Burke,(PG) Goran Dragic"
16,26410353,"johnmadden25",0,269.00,"(PG) Trey Burke,(SG) Courtney Lee,(SF) LeBron James,(PF) Kevin Love,(C) Anderson Varejao,(SF) Draymond Green,(PG) Isaiah Thomas,(PG) Mike Conley"
17,26448023,"jt_irishkev2325",0,268.75,"(PG) Stephen Curry,(SG) Jamal Crawford,(SF) Andre Iguodala,(PF) Derrick Favors,(C) Andrew Bogut,(SF) Draymond Green,(PG) Mike Conley,(SG) J.J. Redick"
18,26450561,"clp556",0,268.25,"(PG) Stephen Curry,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Tristan Thompson,(C) Marc Gasol,(SF) Andre Iguodala,(SG) Courtney Lee,(SF) Draymond Green"
19,26446158,"westmonk420",0,267.00,"(PG) Chris Paul,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Markieff Morris,(C) DeMarcus Cousins,(SF) Harrison Barnes,(PG) Trey Burke,(SF) Wilson Chandler"
20,26450759,"backs2424",0,265.75,"(PG) Ty Lawson,(SG) Klay Thompson,(SF) Draymond Green,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Markieff Morris,(SG) Courtney Lee,(C) Marc Gasol"
21,26223740,"TeamPop",0,265.25,"(PG) Kyrie Irving,(SG) Jamal Crawford,(SF) Draymond Green,(PF) Derrick Favors,(C) JaVale McGee,(SF) Rudy Gay,(PG) Darren Collison,(C) Andrew Bogut"
22,26445197,"FlipFlopLife",0,262.50,"(PG) Mike Conley,(SG) Tony Allen,(SF) Draymond Green,(PF) Zach Randolph,(C) DeAndre Jordan,(SF) Rudy Gay,(SG) Jamal Crawford,(PG) Isaiah Thomas"
22,26445282,"jd2424",0,262.50,"(PG) Chris Paul,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Trevor Booker,(C) Andrew Bogut,(PF) Markieff Morris,(PG) Darren Collison,(PG) Ty Lawson"
24,26447685,"Bearington",0,261.75,"(PG) Stephen Curry,(SG) Jamal Crawford,(SF) Draymond Green,(PF) Markieff Morris,(C) DeAndre Jordan,(PF) Tristan Thompson,(SG) Alec Burks,(PG) Isaiah Thomas"
25,26291151,"ivyhenry22",0,260.75,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Markieff Morris,(C) Andrew Bogut,(SF) Draymond Green,(PG) Chris Paul,(SG) Tony Allen"
25,26448790,"bsillk03",0,260.75,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Harrison Barnes,(PF) Markieff Morris,(C) Andrew Bogut,(SF) Draymond Green,(SG) Jamal Crawford,(PG) Isaiah Thomas"
27,26396196,"Spowers1980",0,260.50,"(PG) Mike Conley,(SG) Tony Allen,(SF) Gordon Hayward,(PF) Zach Randolph,(C) Andrew Bogut,(SF) Draymond Green,(PG) Ty Lawson,(PF) Markieff Morris"
28,26445631,"hitbypitch",0,260.25,"(PG) Chris Paul,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Trevor Booker,(C) Andrew Bogut,(PF) Tristan Thompson,(PG) Mike Conley,(PF) Markieff Morris"
28,26446674,"MisterRedd",0,260.25,"(PG) Stephen Curry,(SG) Arron Afflalo,(SF) Harrison Barnes,(PF) Derrick Favors,(C) Marc Gasol,(SF) Draymond Green,(PG) Beno Udrih,(C) DeAndre Jordan"
30,26446771,"Jaskostate",0,260.00,"(PG) Ty Lawson,(SG) Courtney Lee,(SF) Wilson Chandler,(PF) Zach Randolph,(C) Andrew Bogut,(SF) Draymond Green,(SG) Klay Thompson,(C) DeMarcus Cousins"
31,26386454,"DocBalls",0,259.50,"(PG) Stephen Curry,(SG) Randy Foye,(SF) Shawn Marion,(PF) Carl Landry,(C) DeMarcus Cousins,(SF) Omri Casspi,(PG) Chris Paul,(C) Marc Gasol"
32,26377956,"thunderboy",0,259.25,"(PG) Stephen Curry,(SG) Gerald Green,(SF) Rudy Gay,(PF) Trevor Booker,(C) Marc Gasol,(PF) Markieff Morris,(PG) Darren Collison,(SG) Courtney Lee"
32,26448761,"pprisjr",0,259.25,"(PG) Trey Burke,(SG) Tony Allen,(SF) Draymond Green,(PF) Markieff Morris,(C) Andrew Bogut,(SF) Rudy Gay,(PG) Chris Paul,(SG) Jamal Crawford"
34,26414766,"Chomper4",0,258.75,"(PG) Darren Collison,(SG) Klay Thompson,(SF) LeBron James,(PF) Tristan Thompson,(C) Andrew Bogut,(SF) Draymond Green,(SG) Courtney Lee,(SG) Jamal Crawford"
35,26447783,"almightydips",0,258.50,"(PG) Isaiah Thomas,(SG) Courtney Lee,(SF) LeBron James,(PF) Kevin Love,(C) Marc Gasol,(SF) Draymond Green,(PG) Beno Udrih,(C) Andrew Bogut"
35,26450399,"BSmoove15",0,258.50,"(PG) Mike Conley,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(SF) Harrison Barnes,(PG) Ty Lawson,(SG) Courtney Lee"
37,26238752,"wyldman05",0,257.00,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Gordon Hayward,(PF) Kevin Love,(C) Andrew Bogut,(SF) Draymond Green,(SG) Klay Thompson,(SG) Courtney Lee"
38,26316215,"LegendofPablo",0,256.75,"(PG) Chris Paul,(SG) Courtney Lee,(SF) Harrison Barnes,(PF) Kevin Love,(C) Marc Gasol,(PF) Carl Landry,(SG) Klay Thompson,(SG) Jamal Crawford"
38,26445925,"omygodwin",0,256.75,"(PG) Ty Lawson,(SG) Alec Burks,(SF) Rudy Gay,(PF) Zach Randolph,(C) DeAndre Jordan,(SF) Draymond Green,(PG) Mike Conley,(PF) Jason Thompson"
38,26451039,"tmweber95",0,256.75,"(PG) Stephen Curry,(SG) Alec Burks,(SF) Rudy Gay,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Tristan Thompson,(PG) Mike Conley,(C) Spencer Hawes"
41,26215636,"bludevilballer",0,256.50,"(PG) Ty Lawson,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Trevor Booker,(C) Andrew Bogut,(SF) Draymond Green,(SG) Alec Burks,(C) Marc Gasol"
41,26450206,"cowboys2281",0,256.50,"(PG) Chris Paul,(SG) Eric Bledsoe,(SF) Draymond Green,(PF) Markieff Morris,(C) DeMarcus Cousins,(PF) Tristan Thompson,(PG) Dante Exum,(PF) Carl Landry"
43,26449172,"Roli",0,255.75,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Markieff Morris,(C) Andrew Bogut,(SF) Draymond Green,(PG) Isaiah Thomas,(SG) Jamal Crawford"
43,26449956,"mcomdog42",0,255.75,"(PG) Ty Lawson,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Kevin Love,(C) Marc Gasol,(SF) Harrison Barnes,(SG) Alec Burks,(C) Andrew Bogut"
45,26327055,"BTurek1",0,255.50,"(PG) Isaiah Thomas,(SG) Tony Allen,(SF) Harrison Barnes,(PF) Markieff Morris,(C) Marc Gasol,(SF) LeBron James,(SG) Courtney Lee,(SF) Rudy Gay"
46,26195543,"snatchmaster",0,255.25,"(PG) Stephen Curry,(SG) Alec Burks,(SF) Draymond Green,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Tristan Thompson,(PG) Darren Collison,(SG) Jamal Crawford"
46,26448243,"retblatt216",0,255.25,"(PG) Isaiah Thomas,(SG) Alec Burks,(SF) LeBron James,(PF) Trevor Booker,(C) Marc Gasol,(SF) Harrison Barnes,(PG) Chris Paul,(SG) Courtney Lee"
46,26448826,"cunnismif",0,255.25,"(PG) Stephen Curry,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Markieff Morris,(C) JaVale McGee,(PF) Marcus Morris,(PG) Chris Paul,(SG) Courtney Lee"
49,26448507,"jantilla",0,255.00,"(PG) Chris Paul,(SG) Arron Afflalo,(SF) Gordon Hayward,(PF) Trevor Booker,(C) DeMarcus Cousins,(PF) Markieff Morris,(SG) Courtney Lee,(C) Enes Kanter"
50,26409016,"fanobby",0,254.75,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) LeBron James,(PF) Carl Landry,(C) Enes Kanter,(SF) Shawn Marion,(SG) Courtney Lee,(C) Marc Gasol"
50,26447039,"josh762",0,254.75,"(PG) Mike Conley,(SG) Klay Thompson,(SF) Draymond Green,(PF) Blake Griffin,(C) DeMarcus Cousins,(PF) Marcus Morris,(SG) Courtney Lee,(C) Anderson Varejao"
50,26447229,"thedjdv8",0,254.75,"(PG) Trey Burke,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Kevin Love,(C) Anderson Varejao,(SF) Draymond Green,(SG) Tony Allen,(PG) Stephen Curry"
53,26298729,"kmkblend14",0,254.50,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) Gordon Hayward,(PF) Zach Randolph,(C) Andrew Bogut,(SF) Draymond Green,(SG) Jamal Crawford,(SF) Harrison Barnes"
54,26218538,"nethers02",0,254.25,"(PG) Mike Conley,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Markieff Morris,(C) Marc Gasol,(PF) Tristan Thompson,(PG) Isaiah Thomas,(SG) Alec Burks"
54,26400247,"MatthewGiannotta",0,254.25,"(PG) Chris Paul,(SG) Tony Allen,(SF) Draymond Green,(PF) Markieff Morris,(C) JaVale McGee,(SF) Rudy Gay,(SG) Jamal Crawford,(PG) Ty Lawson"
54,26422967,"mikeer111",0,254.25,"(PG) Mike Conley,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Markieff Morris,(C) DeAndre Jordan,(PF) Zach Randolph,(PG) Isaiah Thomas,(SG) Gerald Green"
54,26431965,"scottie243",0,254.25,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Zach Randolph,(C) DeAndre Jordan,(PF) Markieff Morris,(SG) Gerald Green,(PG) Mike Conley"
58,26230958,"normc",0,253.75,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Draymond Green,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Marcus Morris,(PG) Isaiah Thomas,(C) DeAndre Jordan"
58,26292787,"bxmoore",0,253.75,"(PG) Stephen Curry,(SG) Jamal Crawford,(SF) Andre Iguodala,(PF) Markieff Morris,(C) Andrew Bogut,(SF) Draymond Green,(PG) Chris Paul,(PF) Marcus Morris"
60,26420214,"salvsanch",0,253.50,"(PG) Kyrie Irving,(SG) Eric Bledsoe,(SF) Rudy Gay,(PF) Markieff Morris,(C) Marc Gasol,(SF) Wilson Chandler,(SG) Jamal Crawford,(PF) Trevor Booker"
60,26450075,"jeep32804",0,253.50,"(PG) Chris Paul,(SG) Jamal Crawford,(SF) Harrison Barnes,(PF) Kenneth Faried,(C) DeAndre Jordan,(PF) Carl Landry,(PG) Stephen Curry,(SG) Randy Foye"
62,26428295,"lkdogg",0,253.25,"(PG) Darren Collison,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Markieff Morris,(C) Marc Gasol,(PF) Trevor Booker,(SG) Tony Allen,(PG) Chris Paul"
62,26450168,"sheldo81",0,253.25,"(PG) Isaiah Thomas,(SG) Alec Burks,(SF) Harrison Barnes,(PF) Markieff Morris,(C) Andrew Bogut,(SF) LeBron James,(SG) Jamal Crawford,(PF) Derrick Favors"
62,26450185,"bamoe1",0,253.25,"(PG) Ty Lawson,(SG) Alec Burks,(SF) LeBron James,(PF) Marcus Morris,(C) DeAndre Jordan,(PF) Markieff Morris,(SG) Gerald Green,(PG) Mike Conley"
65,26232983,"champong",0,253.00,"(PG) Stephen Curry,(SG) Courtney Lee,(SF) Harrison Barnes,(PF) Trevor Booker,(C) DeMarcus Cousins,(SF) Rudy Gay,(PG) Darren Collison,(C) JaVale McGee"
66,26445384,"ltrain",0,252.75,"(PG) Darren Collison,(SG) Jamal Crawford,(SF) Wilson Chandler,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Tristan Thompson,(PG) Mike Conley,(C) DeMarcus Cousins"
67,26450995,"GLite117",0,252.50,"(PG) Chris Paul,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Trevor Booker,(C) Marc Gasol,(PF) Markieff Morris,(PG) Isaiah Thomas,(SF) Harrison Barnes"
68,26424411,"mwdos",0,252.00,"(PG) Chris Paul,(SG) Courtney Lee,(SF) LeBron James,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Trevor Booker,(SG) Jamal Crawford,(C) Anderson Varejao"
68,26445811,"mguilday",0,252.00,"(PG) Kyrie Irving,(SG) Alec Burks,(SF) Draymond Green,(PF) Zach Randolph,(C) Andrew Bogut,(SF) Rudy Gay,(PG) Trey Burke,(SG) Jamal Crawford"
70,26405059,"gcvessel",0,251.75,"(PG) Chris Paul,(SG) Gerald Green,(SF) Draymond Green,(PF) Reggie Evans,(C) DeAndre Jordan,(SF) LeBron James,(SG) Tony Allen,(C) Andrew Bogut"
70,26425115,"Gavinyoung",0,251.75,"(PG) Mike Conley,(SG) Jamal Crawford,(SF) Gordon Hayward,(PF) Zach Randolph,(C) DeAndre Jordan,(PF) Trevor Booker,(PG) Isaiah Thomas,(PF) Markieff Morris"
70,26444715,"pianoclub",0,251.75,"(PG) Kyrie Irving,(SG) Courtney Lee,(SF) Wilson Chandler,(PF) Kevin Love,(C) Anderson Varejao,(SF) LeBron James,(SG) Alec Burks,(SG) Jamal Crawford"
73,26447297,"lpdlaird",0,251.25,"(PG) Chris Paul,(SG) Jamal Crawford,(SF) Draymond Green,(PF) Tristan Thompson,(C) DeMarcus Cousins,(PF) Trevor Booker,(SG) Tony Allen,(PF) Markieff Morris"
74,26450147,"SportsDoctor",0,251.00,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Blake Griffin,(C) DeAndre Jordan,(SF) Harrison Barnes,(SG) Courtney Lee,(SG) Ben McLemore"
75,26444463,"chachi200688",0,250.00,"(PG) Stephen Curry,(SG) Tony Allen,(SF) Rudy Gay,(PF) Markieff Morris,(C) Anderson Varejao,(SF) Wilson Chandler,(PG) Kyrie Irving,(SG) Jamal Crawford"
75,26444787,"buckasslee",0,250.00,"(PG) Stephen Curry,(SG) Gerald Green,(SF) Wilson Chandler,(PF) Tristan Thompson,(C) Anderson Varejao,(SF) Draymond Green,(PG) Kyrie Irving,(PG) Chris Paul"
75,26444931,"axle1090",0,250.00,"(PG) Chris Paul,(SG) Eric Bledsoe,(SF) Harrison Barnes,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Markieff Morris,(PG) Isaiah Thomas,(SF) Draymond Green"
75,26446280,"USMC28",0,250.00,"(PG) Mike Conley,(SG) Courtney Lee,(SF) Harrison Barnes,(PF) Zach Randolph,(C) Marc Gasol,(PF) Kevin Love,(SG) Jamal Crawford,(PG) Isaiah Thomas"
79,26444567,"dfitzjr83",0,249.75,"(PG) Stephen Curry,(SG) Alec Burks,(SF) Draymond Green,(PF) Marcus Morris,(C) Anderson Varejao,(SF) LeBron James,(PG) Isaiah Thomas,(SG) Jamal Crawford"
80,26450142,"jamprevatte8391",0,249.50,"(PG) Chris Paul,(SG) Courtney Lee,(SF) Draymond Green,(PF) Blake Griffin,(C) Spencer Hawes,(PF) Markieff Morris,(PG) Isaiah Thomas,(PG) Ty Lawson"
81,26318389,"N0mi",0,249.25,"(PG) Chris Paul,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Zach Randolph,(C) Marc Gasol,(SF) Wilson Chandler,(SG) Jamal Crawford,(SG) Gerald Green"
81,26397867,"tmoney3334",0,249.25,"(PG) Chris Paul,(SG) Alec Burks,(SF) LeBron James,(PF) Marcus Morris,(C) Enes Kanter,(PF) Markieff Morris,(SG) Randy Foye,(PG) Kyrie Irving"
81,26449637,"gregsauce",0,249.25,"(PG) Chris Paul,(SG) Courtney Lee,(SF) Gordon Hayward,(PF) Marcus Morris,(C) DeMarcus Cousins,(PF) Trevor Booker,(PG) Darren Collison,(C) Andrew Bogut"
84,26445817,"loganscot",0,249.00,"(PG) Chris Paul,(SG) Courtney Lee,(SF) Gordon Hayward,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Zach Randolph,(SG) Tony Allen,(SG) Jamal Crawford"
85,26420894,"Farmnasty21",0,248.50,"(PG) Ty Lawson,(SG) Jamal Crawford,(SF) LeBron James,(PF) Tristan Thompson,(C) Andrew Bogut,(PF) Markieff Morris,(SG) Tony Allen,(SF) Draymond Green"
86,26239010,"wyldman05",0,248.00,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) Gordon Hayward,(PF) Kevin Love,(C) Andrew Bogut,(PF) Trevor Booker,(SG) Jamal Crawford,(SG) Courtney Lee"
86,26339345,"sourshoes",0,248.00,"(PG) Stephen Curry,(SG) Tony Allen,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Markieff Morris,(SG) Courtney Lee,(SG) Alec Burks"
86,26448533,"dchesher5",0,248.00,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Harrison Barnes,(PF) Zach Randolph,(C) DeMarcus Cousins,(SF) LeBron James,(SG) Courtney Lee,(PF) Trevor Booker"
86,26450308,"GSXR1000",0,248.00,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Draymond Green,(PF) Zach Randolph,(C) Anderson Varejao,(PF) Trevor Booker,(SG) Jamal Crawford,(PF) Markieff Morris"
86,26450431,"GSXR1000",0,248.00,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Draymond Green,(PF) Zach Randolph,(C) Anderson Varejao,(PF) Trevor Booker,(SG) Jamal Crawford,(PF) Markieff Morris"
86,26450566,"GSXR1000",0,248.00,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Draymond Green,(PF) Zach Randolph,(C) Anderson Varejao,(PF) Trevor Booker,(SG) Jamal Crawford,(PF) Markieff Morris"
86,26450697,"GSXR1000",0,248.00,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Draymond Green,(PF) Zach Randolph,(C) Anderson Varejao,(PF) Trevor Booker,(SG) Jamal Crawford,(PF) Markieff Morris"
86,26450863,"GSXR1000",0,248.00,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Draymond Green,(PF) Zach Randolph,(C) Anderson Varejao,(PF) Trevor Booker,(SG) Jamal Crawford,(PF) Markieff Morris"
94,26253655,"Jpatt12",0,247.50,"(PG) Chris Paul,(SG) Gerald Green,(SF) Draymond Green,(PF) Markieff Morris,(C) Marc Gasol,(PF) Tristan Thompson,(SG) Jamal Crawford,(PG) Isaiah Thomas"
94,26450188,"flipluva",0,247.50,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Gordon Hayward,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Markieff Morris,(PG) Mike Conley,(SG) Alec Burks"
94,26450284,"OldroadKing",0,247.50,"(PG) Kyrie Irving,(SG) Jamal Crawford,(SF) Omri Casspi,(PF) Zach Randolph,(C) DeMarcus Cousins,(PF) Kenneth Faried,(SG) Courtney Lee,(PF) Markieff Morris"
97,26296326,"Rwoodjr",0,247.25,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Zach Randolph,(SG) Jamal Crawford,(SG) Courtney Lee"
97,26340705,"butcherwhitey",0,247.25,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Markieff Morris,(SG) Jamal Crawford,(SG) Courtney Lee"
97,26350291,"Desomusic",0,247.25,"(PG) Isaiah Thomas,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Marcus Morris,(C) Andrew Bogut,(PF) Derrick Favors,(SG) Klay Thompson,(PG) Chris Paul"
97,26447641,"wowchmax",0,247.25,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Markieff Morris,(SG) Jamal Crawford,(SG) Courtney Lee"
97,26449183,"JumpnJ",0,247.25,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Markieff Morris,(SG) Jamal Crawford,(SG) Courtney Lee"
102,26450552,"llboogie11",0,247.00,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) Wilson Chandler,(PF) Kevin Love,(C) DeAndre Jordan,(PF) Markieff Morris,(PG) Isaiah Thomas,(SG) Courtney Lee"
103,26446517,"IH8NEBOOK",0,246.50,"(PG) Trey Burke,(SG) Alec Burks,(SF) Harrison Barnes,(PF) Trevor Booker,(C) Andrew Bogut,(PF) Markieff Morris,(PG) Stephen Curry,(C) DeMarcus Cousins"
104,26296525,"bxmoore",0,246.25,"(PG) Stephen Curry,(SG) Tony Allen,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(SF) Draymond Green,(SG) Jamal Crawford,(PF) Trevor Booker"
104,26433616,"napjones1276",0,246.25,"(PG) Darren Collison,(SG) Jamal Crawford,(SF) LeBron James,(PF) Zach Randolph,(C) Anderson Varejao,(SF) Draymond Green,(PG) Mike Conley,(PF) Jason Thompson"
104,26447764,"Biggycox",0,246.25,"(PG) Kyrie Irving,(SG) Courtney Lee,(SF) Wilson Chandler,(PF) Kevin Love,(C) DeMarcus Cousins,(PF) Trevor Booker,(PG) Darren Collison,(C) Andrew Bogut"
107,26232473,"Waruna15",0,246.00,"(PG) Trey Burke,(SG) Courtney Lee,(SF) LeBron James,(PF) Jason Thompson,(C) Marc Gasol,(SF) Shawn Marion,(PG) Mike Conley,(PG) Chris Paul"
107,26255130,"smackfreek",0,246.00,"(PG) Chris Paul,(SG) Courtney Lee,(SF) Draymond Green,(PF) Marcus Morris,(C) Marc Gasol,(SF) Andre Iguodala,(SG) Arron Afflalo,(C) DeMarcus Cousins"
107,26444537,"teronto",0,246.00,"(PG) Isaiah Thomas,(SG) Eric Bledsoe,(SF) Draymond Green,(PF) Derrick Favors,(C) DeMarcus Cousins,(SF) Harrison Barnes,(SG) Klay Thompson,(PF) Marcus Morris"
110,26326952,"travisdiedrich",0,245.50,"(PG) Kyrie Irving,(SG) Gerald Green,(SF) Rudy Gay,(PF) Kevin Love,(C) Timofey Mozgov,(SF) Draymond Green,(SG) Jamal Crawford,(PF) Markieff Morris"
110,26340476,"bxbadboy79",0,245.50,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Gordon Hayward,(PF) Markieff Morris,(C) Andrew Bogut,(SF) Draymond Green,(SG) Jamal Crawford,(SG) Tony Allen"
112,26444471,"JoeBuffalo",0,245.25,"(PG) Trey Burke,(SG) Jamal Crawford,(SF) Draymond Green,(PF) Derrick Favors,(C) Marc Gasol,(PF) Markieff Morris,(SG) Tony Allen,(PF) Zach Randolph"
113,26447603,"tubbseric",0,245.00,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Markieff Morris,(C) Enes Kanter,(SF) Draymond Green,(SG) Gerald Green,(C) Timofey Mozgov"
114,26236459,"dutajackson",0,244.50,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(SF) Draymond Green,(SG) Jamal Crawford,(C) Anderson Varejao"
114,26297484,"fantasychad",0,244.50,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Draymond Green,(PF) Zach Randolph,(C) Marc Gasol,(PF) Markieff Morris,(PG) Darren Collison,(SG) Alec Burks"
114,26396145,"nyrfan22",0,244.50,"(PG) Stephen Curry,(SG) Jamal Crawford,(SF) Reggie Bullock,(PF) Kevin Love,(C) Andrew Bogut,(PF) Trevor Booker,(PG) Chris Paul,(SG) Courtney Lee"
117,26445026,"TacklinFuel",0,244.25,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Gordon Hayward,(PF) Zach Randolph,(C) DeMarcus Cousins,(PF) Marcus Morris,(SG) Courtney Lee,(SF) Draymond Green"
117,26445292,"levels2this",0,244.25,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Alex Len,(PF) Derrick Favors,(SG) Courtney Lee,(SG) Jamal Crawford"
