"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
24,26434711,"bassic",0,260.50,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Kevin Love,(C) Nikola Vucevic,(PF) Pau Gasol,(PG) Donald Sloan,(SG) Gary Neal"
25,26342383,"hauser26",0,260.00,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Shawne Williams,(PF) Taj Gibson,(C) Nikola Vucevic,(PF) Blake Griffin,(PG) Chris Paul,(SG) Courtney Lee"
26,26384112,"zdanowicz23",0,257.50,"(PG) Chris Paul,(SG) Jimmy Butler,(SF) Shawne Williams,(PF) Kevin Love,(C) Marc Gasol,(PF) Patrick Patterson,(PG) Elfrid Payton,(SG) Klay Thompson"
27,26432983,"nawmsayin",0,257.25,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Gordon Hayward,(PF) Patrick Patterson,(C) Nikola Vucevic,(PF) Pau Gasol,(SG) Gary Neal,(PG) Chris Paul"
28,26410678,"LightweightNate",0,253.75,"(PG) Rajon Rondo,(SG) Klay Thompson,(SF) Shawne Williams,(PF) Zach Randolph,(C) Nikola Vucevic,(SF) Tobias Harris,(SG) Jimmy Butler,(SG) Iman Shumpert"
29,26423378,"bobbalooga",0,252.50,"(PG) Aaron Brooks,(SG) Jimmy Butler,(SF) Paul Pierce,(PF) Tyler Hansbrough,(C) Nikola Vucevic,(PF) Pau Gasol,(PG) Tony Wroten,(C) Al Jefferson"
30,26418812,"Murdock03",0,251.00,"(PG) Donald Sloan,(SG) Gary Neal,(SF) Shawne Williams,(PF) Patrick Patterson,(C) Nikola Vucevic,(PF) Zach Randolph,(PG) Chris Paul,(PG) Rajon Rondo"
31,26321650,"goose849",0,250.00,"(PG) Deron Williams,(SG) Lance Stephenson,(SF) Rudy Gay,(PF) Pau Gasol,(C) Andrew Bogut,(SF) Gordon Hayward,(SG) Tony Allen,(SF) Shawne Williams"
32,26340942,"ViperGal",0,249.00,"(PG) Aaron Brooks,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Greg Monroe,(C) Nikola Vucevic,(PF) Zach Randolph,(SG) Kevin Martin,(SG) Joe Johnson"
33,26418572,"stevenab87",0,248.25,"(PG) Jeff Teague,(SG) Jimmy Butler,(SF) Gordon Hayward,(PF) Markieff Morris,(C) Andrew Bogut,(SF) Tobias Harris,(SG) Joe Johnson,(SG) Jamal Crawford"
34,26379371,"MikeWazowski",0,246.00,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Patrick Patterson,(C) Marc Gasol,(PF) Blake Griffin,(SG) Gerald Green,(PG) Chris Paul"
35,26381878,"Lollipop22",0,243.50,"(PG) Rajon Rondo,(SG) Gary Neal,(SF) Tobias Harris,(PF) Patrick Patterson,(C) Nikola Vucevic,(PF) Taj Gibson,(SG) Jimmy Butler,(PF) Blake Griffin"
36,26431759,"sylpkt",0,242.00,"(PG) Goran Dragic,(SG) Courtney Lee,(SF) LeBron James,(PF) Boris Diaw,(C) Nikola Vucevic,(SF) Tobias Harris,(PG) Elfrid Payton,(SG) Joe Johnson"
37,26399241,"RyFo18",0,241.75,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Taj Gibson,(C) Nikola Vucevic,(PF) Pau Gasol,(SG) Gary Neal,(PF) Blake Griffin"
38,26325955,"Fantasy_Gumshoe",0,239.25,"(PG) Tony Wroten,(SG) Klay Thompson,(SF) Tobias Harris,(PF) Nerlens Noel,(C) Al Jefferson,(PF) Markieff Morris,(SG) Gary Neal,(PF) Kevin Garnett"
38,26337008,"epeng",0,239.25,"(PG) Elfrid Payton,(SG) Gary Neal,(SF) Tobias Harris,(PF) Patrick Patterson,(C) Nikola Vucevic,(PF) Kevin Love,(SG) Jimmy Butler,(PG) Chris Paul"
40,26419596,"tboneyo",0,237.25,"(PG) Chris Paul,(SG) Jimmy Butler,(SF) Rudy Gay,(PF) Zach Randolph,(C) DeMarcus Cousins,(PF) Patrick Patterson,(SG) Gary Neal,(C) Lavoy Allen"
41,26420596,"ChiefWahoo",0,229.75,"(PG) Elfrid Payton,(SG) Gary Neal,(SF) Paul Pierce,(PF) Pau Gasol,(C) Nikola Vucevic,(PF) Taj Gibson,(SG) Jimmy Butler,(PF) Blake Griffin"
42,26432386,"trucbui",0,227.50,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Blake Griffin,(C) Lavoy Allen,(SF) Shawne Williams,(PG) Stephen Curry,(C) Nikola Vucevic"
43,26402060,"PHISHGAME",0,226.50,"(PG) Aaron Brooks,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Kevin Love,(C) Nikola Pekovic,(PF) Tyler Hansbrough,(SG) Klay Thompson,(PG) Chris Paul"
44,26388315,"borgorva",0,224.25,"(PG) Darren Collison,(SG) Jimmy Butler,(SF) Jeff Green,(PF) Zach Randolph,(C) Roy Hibbert,(SF) Carmelo Anthony,(SG) Garrett Temple,(PG) Aaron Brooks"
45,26346388,"djheavye",0,220.50,"(PG) Jeff Teague,(SG) Kevin Martin,(SF) Rudy Gay,(PF) Zach Randolph,(C) Al Jefferson,(PF) Trevor Booker,(PG) Tony Parker,(C) Lavoy Allen"
46,26434480,"acwang123",0,218.75,"(PG) John Wall,(SG) DeMar DeRozan,(SF) Shawne Williams,(PF) Zach Randolph,(C) Chris Bosh,(PF) Marcus Morris,(PG) Aaron Brooks,(PG) Isaiah Thomas"
47,26431581,"akroells",0,216.25,"(PG) John Wall,(SG) Tony Allen,(SF) Draymond Green,(PF) Blake Griffin,(C) Nikola Vucevic,(SF) Corey Brewer,(PG) Mo Williams,(SG) Kevin Martin"
48,26321528,"gneiffer07",0,216.00,"(PG) Elfrid Payton,(SG) Evan Fournier,(SF) Tobias Harris,(PF) Kevin Love,(C) DeMarcus Cousins,(PF) Jason Thompson,(SG) Kentavious Caldwell-Pope,(C) Nikola Vucevic"
48,26361758,"pookNast",0,216.00,"(PG) Deron Williams,(SG) Kevin Martin,(SF) Tobias Harris,(PF) Nerlens Noel,(C) Nikola Vucevic,(SF) Jabari Parker,(PG) Trey Burke,(PF) Markieff Morris"
50,26424644,"KillerXOver",0,207.50,"(PG) Jeff Teague,(SG) Joe Johnson,(SF) Tobias Harris,(PF) Patrick Patterson,(C) Marc Gasol,(PF) Kevin Love,(SG) Alec Burks,(PF) Tyler Hansbrough"
